"7","112387826","06-01-2014 12:38:35","RSA","RSA/FlamP (RSA) 6th Jan","FlamP","06-01-2014 12:20","R5 1000m Hcap","","5839807","Wolfs Girl","4.53","5","27.4","06-01-2014 12:26:56","06-01-2014 12:24:19","1","NI"
"7","112387826","06-01-2014 12:38:35","RSA","RSA/FlamP (RSA) 6th Jan","FlamP","06-01-2014 12:20","R5 1000m Hcap","","5839807","Wolfs Girl","5.7","49","613.22","06-01-2014 12:22:00","06-01-2014 11:54:52","1","NI"
"7","112387827","06-01-2014 12:38:36","RSA","RSA/FlamP (RSA) 6th Jan","FlamP","06-01-2014 12:20","TO BE PLACED","","5839807","Wolfs Girl","2.22","5","42.18","06-01-2014 12:21:23","06-01-2014 12:05:38","1","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","2.1","2","4","27-01-2014 12:54:14","27-01-2014 12:54:14","1","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","2.2","3","14","27-01-2014 12:53:26","27-01-2014 12:53:25","1","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","2.04","9","66.16","27-01-2014 12:55:54","27-01-2014 12:44:39","1","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","2.12","9","264.7","27-01-2014 12:55:13","27-01-2014 12:53:44","1","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5.7","20","122.26","27-01-2014 12:54:17","27-01-2014 12:44:33","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","6.6","9","16","27-01-2014 12:50:52","27-01-2014 10:29:03","0","NI"
"7","112609178","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","TO BE PLACED","","5839807","Wolfs Girl","1.99","4","20.04","27-01-2014 12:56:21","27-01-2014 12:56:16","1","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","6","42","411.92","27-01-2014 12:53:45","27-01-2014 11:38:19","0","NI"
"7","112609177","27-01-2014 13:06:10","RSA","RSA/FlamP (RSA) 27th Jan","FlamP","27-01-2014 12:55","R6 1000m Hcap","","5839807","Wolfs Girl","5","13","130.54","27-01-2014 12:56:20","27-01-2014 12:55:56","0","NI"
